,Unnamed: 0,College,Year,Province,category,Major,score,Ranking
2055,130899,湖南大学,2017,云南,理科,自动化,540,
2056,130195,湖南大学,2017,浙江,不分文理,行政管理,614,20228
2057,130723,湖南大学,2017,重庆,文科,日语,586,
2058,130761,湖南大学,2017,重庆,理科,通信工程,546,17755
2059,130717,湖南大学,2017,海南,文科,行政管理,670,
2060,130718,湖南大学,2017,海南,理科,机械类,672,
2061,131063,湖南大学,2017,新疆,文科,行政管理,574,
2062,131090,湖南大学,2017,新疆,理科,应用化学,516,
2063,132481,中南大学,2017,安徽,文科,All,598,1012
2064,132480,中南大学,2017,安徽,理科,All,597,5961
2065,132483,中南大学,2017,北京,文科,All,606,1370
2066,132482,中南大学,2017,北京,理科,All,619,4302
2067,132485,中南大学,2017,福建,文科,All,565,
2068,132484,中南大学,2017,福建,理科,All,560,32477
2069,132489,中南大学,2017,广东,文科,All,575,2788
2070,132488,中南大学,2017,广东,理科,All,566,12713
2071,132491,中南大学,2017,广西,文科,All,602,817
2072,132490,中南大学,2017,广西,理科,All,564,4396
2073,132493,中南大学,2017,贵州,文科,All,631,854
2074,132492,中南大学,2017,贵州,理科,All,566,4290
2075,132497,中南大学,2017,河北,文科,All,618,984
2076,132496,中南大学,2017,河北,理科,All,617,6510
2077,132499,中南大学,2017,河南,文科,All,602,1236
2078,132498,中南大学,2017,河南,理科,All,598,7688
2079,132501,中南大学,2017,黑龙江,文科,All,574,681
2080,132500,中南大学,2017,黑龙江,理科,All,601,3522
2081,132503,中南大学,2017,湖北,文科,All,598,1486
2082,132502,中南大学,2017,湖北,理科,All,600,
2083,132505,中南大学,2017,湖南,文科,All,622,824
2084,132504,中南大学,2017,湖南,理科,All,601,5220
2085,132507,中南大学,2017,吉林,文科,All,556,1527
2086,132506,中南大学,2017,吉林,理科,All,572,6324
2087,132509,中南大学,2017,江苏,文科,All,369,1594
2088,132508,中南大学,2017,江苏,理科,All,369,9034
2089,132513,中南大学,2017,辽宁,文科,All,593,920
2090,132512,中南大学,2017,辽宁,理科,All,609,4793
2091,132515,中南大学,2017,内蒙古,文科,All,547,1138
2092,132514,中南大学,2017,内蒙古,理科,All,572,4708
2093,132517,中南大学,2017,宁夏,文科,All,583,343
2094,132516,中南大学,2017,宁夏,理科,All,547,1598
2095,132519,中南大学,2017,青海,文科,All,466,1461
2096,132518,中南大学,2017,青海,理科,All,502,1421
2097,132521,中南大学,2017,山东,文科,All,599,1765
2098,132520,中南大学,2017,山东,理科,All,620,8902
2099,132523,中南大学,2017,山西,文科,All,568,892
2100,132522,中南大学,2017,山西,理科,All,563,4532
2101,132537,中南大学,2017,上海,理科,All,545,4973
2102,132527,中南大学,2017,四川,文科,All,593,2008
2103,132526,中南大学,2017,四川,理科,All,616,6779
2104,132529,中南大学,2017,天津,文科,All,585,889
2105,132528,中南大学,2017,天津,理科,All,605,3574
2106,132533,中南大学,2017,云南,文科,All,620,
2107,132532,中南大学,2017,云南,理科,All,587,
2108,132534,中南大学,2017,浙江,理科,All,633,10319
2109,132536,中南大学,2017,重庆,文科,All,598,
2110,132535,中南大学,2017,重庆,理科,All,606,4581
2111,132495,中南大学,2017,海南,文科,All,751,
2112,132494,中南大学,2017,海南,理科,All,717,
2113,132531,中南大学,2017,新疆,文科,All,570,
2114,132530,中南大学,2017,新疆,理科,All,562,
2115,132598,湖南师范大学,2017,安徽,文科,all,567,3790
2116,132602,湖南师范大学,2017,安徽,理科,all,552,20574
2117,132748,湖南师范大学,2017,北京,文科,all,557,3884
2118,132752,湖南师范大学,2017,北京,理科,all,554,13665
2119,132606,湖南师范大学,2017,福建,文科,all,538,
2120,132610,湖南师范大学,2017,福建,理科,all,504,
2121,132649,湖南师范大学,2017,广东,文科,all,549,7463
2122,132653,湖南师范大学,2017,广东,理科,all,533,28274
2123,132726,湖南师范大学,2017,广西,文科,all,587,1547
2124,132731,湖南师范大学,2017,广西,理科,all,531,10264
2125,132673,湖南师范大学,2017,贵州,文科,all,611,1924
2126,132677,湖南师范大学,2017,贵州,理科,all,534,9815
2127,132544,湖南师范大学,2017,河北,文科,all,596,2362
2128,132548,湖南师范大学,2017,河北,理科,all,565,24025
2129,132631,湖南师范大学,2017,河南,文科,all,560,106
2130,132635,湖南师范大学,2017,河南,理科,all,557,24410
2131,132576,湖南师范大学,2017,黑龙江,文科,all,549,1548
2132,132580,湖南师范大学,2017,黑龙江,理科,all,561,8617
2133,132639,湖南师范大学,2017,湖北,文科,all,579,3224
2134,132643,湖南师范大学,2017,湖北,理科,all,557,
2135,132568,湖南师范大学,2017,吉林,文科,all,532,2769
2136,132572,湖南师范大学,2017,吉林,理科,all,551,8998
2137,132584,湖南师范大学,2017,江苏,文科,all,342,9844
2138,132588,湖南师范大学,2017,江苏,理科,all,351,26530
2139,132560,湖南师范大学,2017,辽宁,文科,all,567,2558
2140,132564,湖南师范大学,2017,辽宁,理科,all,543,18655
2141,132716,湖南师范大学,2017,内蒙古,文科,all,536,1608
2142,132721,湖南师范大学,2017,内蒙古,理科,all,518,11853
2143,132738,湖南师范大学,2017,宁夏,文科,all,554,921
2144,132742,湖南师范大学,2017,宁夏,理科,all,512,3249
2145,132708,湖南师范大学,2017,青海,文科,all,507,794
2146,132712,湖南师范大学,2017,青海,理科,all,397,7166
2147,132623,湖南师范大学,2017,山东,文科,all,582,4036
2148,132627,湖南师范大学,2017,山东,理科,all,593,20792
2149,132552,湖南师范大学,2017,山西,文科,all,551,1824
2150,132556,湖南师范大学,2017,山西,理科,all,527,11853
2151,132766,湖南师范大学,2017,上海,文科,all,496,
2152,132770,湖南师范大学,2017,上海,理科,all,494,
2153,132665,湖南师范大学,2017,四川,文科,all,583,3245
2154,132669,湖南师范大学,2017,四川,理科,all,582,18329
2155,132757,湖南师范大学,2017,天津,文科,all,556,1952
2156,132762,湖南师范大学,2017,天津,理科,all,559,8211
2157,132681,湖南师范大学,2017,云南,文科,all,598,
2158,132685,湖南师范大学,2017,云南,理科,all,559,
2159,132591,湖南师范大学,2017,浙江,文科,all,607,24863
2160,132594,湖南师范大学,2017,浙江,理科,all,606,25573
2161,132775,湖南师范大学,2017,重庆,文科,all,572,
2162,132780,湖南师范大学,2017,重庆,理科,all,526,24398
2163,132657,湖南师范大学,2017,海南,文科,all,720,
2164,132661,湖南师范大学,2017,海南,理科,all,694,
2165,133991,华南理工大学,2017,安徽,文科,all,593,1271
2166,133990,华南理工大学,2017,安徽,理科,all,611,3579
2167,133974,华南理工大学,2017,北京,文科,all,603,1503
2168,133973,华南理工大学,2017,北京,理科,all,622,3925
2169,133993,华南理工大学,2017,福建,文科,all,566,
2170,133992,华南理工大学,2017,福建,理科,all,567,27645
2171,134023,华南理工大学,2017,广东,理科,all,573,10416
2172,134005,华南理工大学,2017,广西,文科,all,599,937
2173,134004,华南理工大学,2017,广西,理科,all,582,2575
2174,134011,华南理工大学,2017,贵州,文科,all,629,914
2175,134010,华南理工大学,2017,贵州,理科,all,585,2373
2176,133977,华南理工大学,2017,河北,文科,all,614,1164
2177,133976,华南理工大学,2017,河北,理科,all,627,4700
2178,133997,华南理工大学,2017,河南,文科,all,599,1428
2179,133996,华南理工大学,2017,河南,理科,all,610,4917
2180,133985,华南理工大学,2017,黑龙江,理科,all,607,2988
2181,133999,华南理工大学,2017,湖北,文科,all,600,1350
2182,133998,华南理工大学,2017,湖北,理科,all,606,
2183,134001,华南理工大学,2017,湖南,文科,all,614,1182
2184,134000,华南理工大学,2017,湖南,理科,all,610,3902
2185,133984,华南理工大学,2017,吉林,文科,all,570,1026
2186,133983,华南理工大学,2017,吉林,理科,all,609,2854
2187,133988,华南理工大学,2017,江苏,文科,all,367,1941
2188,133987,华南理工大学,2017,江苏,理科,all,375,5828
2189,133982,华南理工大学,2017,辽宁,文科,all,595,820
2190,133981,华南理工大学,2017,辽宁,理科,all,623,3020
2191,133980,华南理工大学,2017,内蒙古,理科,all,605,2126
2192,134014,华南理工大学,2017,宁夏,理科,all,566,1000
2193,134018,华南理工大学,2017,青海,文科,all,522,558
2194,134017,华南理工大学,2017,青海,理科,all,466,2597
2195,134016,华南理工大学,2017,山东,文科,all,596,2053
2196,134015,华南理工大学,2017,山东,理科,all,635,4841
2197,133979,华南理工大学,2017,山西,文科,all,566,993
2198,133978,华南理工大学,2017,山西,理科,all,576,2962
2199,133986,华南理工大学,2017,上海,不分文理,all,539,6068
2200,134007,华南理工大学,2017,四川,文科,all,594,1898
2201,134006,华南理工大学,2017,四川,理科,all,627,4563
2202,133975,华南理工大学,2017,天津,理科,all,618,2603
2203,134003,华南理工大学,2017,云南,理科,all,601,
2204,133989,华南理工大学,2017,浙江,不分文理,all,633,10319
2205,134009,华南理工大学,2017,重庆,文科,all,592,
2206,134008,华南理工大学,2017,重庆,理科,all,617,3188
2207,134002,华南理工大学,2017,海南,理科,all,742,
2208,134021,华南理工大学,2017,新疆,理科,all,587,
2209,134395,广西大学,2017,安徽,文科,All,560,4786
2210,134394,广西大学,2017,安徽,理科,All,549,22018
2211,134396,广西大学,2017,福建,理科,All,481,
2212,134417,广西大学,2017,广东,理科,All,500,51932
2213,134295,广西大学,2017,广西,文科,英语(中加),535,7145
2214,134236,广西大学,2017,广西,理科,动物科学,473,
2215,134402,广西大学,2017,贵州,文科,All,586,4098
2216,134401,广西大学,2017,贵州,理科,All,494,22232
2217,134406,广西大学,2017,河北,文科,All,581,3849
2218,134405,广西大学,2017,河北,理科,All,562,25415
2219,134408,广西大学,2017,河南,文科,All,558,108
2220,134407,广西大学,2017,河南,理科,All,550,28512
2221,134438,广西大学,2017,黑龙江,理科,All,530,14080
2222,134410,广西大学,2017,湖北,文科,All,573,3865
2223,134409,广西大学,2017,湖北,理科,All,552,
2224,134412,广西大学,2017,湖南,文科,All,585,3481
2225,134411,广西大学,2017,湖南,理科,All,552,17802
2226,134413,广西大学,2017,吉林,理科,All,526,12670
2227,134400,广西大学,2017,江苏,文科,All,573,
2228,134399,广西大学,2017,江苏,理科,All,336,49490
2229,134420,广西大学,2017,辽宁,理科,All,538,20110
2230,134416,广西大学,2017,内蒙古,文科,All,562,668
2231,134415,广西大学,2017,内蒙古,理科,All,513,12693
2232,134414,广西大学,2017,宁夏,理科,All,457,7988
2233,134429,广西大学,2017,青海,理科,All,424,4902
2234,134423,广西大学,2017,山东,理科,All,524,79267
2235,134425,广西大学,2017,山西,理科,All,499,21231
2236,134421,广西大学,2017,四川,理科,All,570,24528
2237,134431,广西大学,2017,天津,理科,All,540,10495
2238,134436,广西大学,2017,云南,文科,All,587,
2239,134435,广西大学,2017,云南,理科,All,503,
2240,134437,广西大学,2017,浙江,不分文理,All,594,35097
2241,134439,广西大学,2017,重庆,理科,All,517,27673
2242,134404,广西大学,2017,海南,文科,All,545,
2243,134403,广西大学,2017,海南,理科,All,627,
2244,134433,广西大学,2017,新疆,理科,All,481,
2245,137622,东南大学,2017,安徽,文科,外国语言文学类,529,11813
2246,137620,东南大学,2017,安徽,理科,电子信息科学与技术,562,16186
2247,137841,东南大学,2017,北京,理科,工商管理类,600,6779
2248,137633,东南大学,2017,福建,文科,商务英语,540,
2249,137604,东南大学,2017,福建,理科,工商管理类,533,55771
2250,137853,东南大学,2017,广东,文科,外国语言文学类,555,6037
2251,137818,东南大学,2017,广东,理科,法学,549,19827
2252,137891,东南大学,2017,贵州,文科,商务英语,518,
2253,137911,东南大学,2017,贵州,理科,土木工程,538,8930
2254,137420,东南大学,2017,河北,文科,政治学与行政学,596,2362
2255,137403,东南大学,2017,河北,理科,城市地下空间工程,582,16740
2256,137731,东南大学,2017,河南,文科,法学,584,82
2257,137730,东南大学,2017,河南,理科,资源勘查工程,526,45681
2258,137537,东南大学,2017,黑龙江,文科,思想政治教育,550,1511
2259,137523,东南大学,2017,黑龙江,理科,道路桥梁与渡河工程,538,12519
2260,137802,东南大学,2017,湖北,文科,外国语言文学类,529,11173
2261,137742,东南大学,2017,湖北,理科,公共事业管理,577,
2262,137825,东南大学,2017,湖南,文科,广告学,599,2145
2263,137811,东南大学,2017,湖南,理科,城市地下空间工程,573,11207
2264,137506,东南大学,2017,吉林,文科,思想政治教育,553,1669
2265,137490,东南大学,2017,吉林,理科,生物工程,564,7263
2266,137574,东南大学,2017,江苏,文科,公共事业管理,352,5520
2267,137571,东南大学,2017,江苏,理科,城市地下空间工程,352,25254
2268,137482,东南大学,2017,辽宁,文科,传播学,575,1963
2269,137494,东南大学,2017,辽宁,理科,工商管理类,525,23912
2270,138016,东南大学,2017,青海,文科,思想政治教育,511,734
2271,138005,东南大学,2017,青海,理科,生物工程,480,2057
2272,137701,东南大学,2017,山东,文科,外国语言文学类,583,3861
2273,137703,东南大学,2017,山东,理科,电气工程及其自动化,527,76026
2274,137461,东南大学,2017,山西,文科,外国语言文学类,537,3002
2275,137412,东南大学,2017,山西,理科,公共事业管理,549,6905
2276,137316,东南大学,2017,上海,不分文理,生物工程类(中外合作办学),491,
2277,137302,东南大学,2017,四川,文科,广告学,582,3417
2278,137284,东南大学,2017,四川,理科,道路桥梁与渡河工程,575,21794
2279,137324,东南大学,2017,天津,文科,法学,567,1477
2280,137293,东南大学,2017,天津,理科,经济与贸易类,592,4723
2281,137927,东南大学,2017,云南,文科,法学,608,
2282,137925,东南大学,2017,云南,理科,网络工程(铁道信号方向),546,
2283,137386,东南大学,2017,重庆,文科,应用心理学,574,
2284,137397,东南大学,2017,重庆,理科,机械类,527,24025
2285,143148,西南财经大学,2017,安徽,文科,人力资源管理,595,1164
2286,143129,西南财经大学,2017,安徽,理科,汉语言文学（财经文秘方向）,594,6592
2287,142582,西南财经大学,2017,北京,文科,金融学（证券与期货方向）,612,1146
2288,142564,西南财经大学,2017,北京,理科,会计学,625,3566
2289,143209,西南财经大学,2017,福建,文科,工商管理（双语实验班）,559,
2290,143180,西南财经大学,2017,福建,理科,工商管理（双语实验班）,559,33222
2291,143558,西南财经大学,2017,广东,文科,新闻学（经济新闻方向）,581,2145
2292,143525,西南财经大学,2017,广东,理科,新闻学（经济新闻方向）,569,11687
2293,143624,西南财经大学,2017,广西,文科,行政管理,598,981
2294,143584,西南财经大学,2017,广西,理科,行政管理,514,14839
2295,143821,西南财经大学,2017,贵州,文科,汉语言文学（财经文秘方向）,635,697
2296,143756,西南财经大学,2017,贵州,理科,商务英语,587,2232
2297,142751,西南财经大学,2017,河北,文科,人力资源管理,621,846
2298,142733,西南财经大学,2017,河北,理科,会计学（双语实验班）,624,5231
2299,143387,西南财经大学,2017,河南,文科,国际经济与贸易（双语实验班）,599,1428
2300,143346,西南财经大学,2017,河南,理科,汉语言文学（财经文秘方向）,585,11681
2301,143019,西南财经大学,2017,黑龙江,文科,行政管理,586,439
2302,143003,西南财经大学,2017,黑龙江,理科,数学与应用数学（数学与经济学双学位班）,614,2394
2303,143463,西南财经大学,2017,湖北,文科,税收学,595,1726
2304,143424,西南财经大学,2017,湖北,理科,管理科学,583,
2305,143503,西南财经大学,2017,湖南,文科,工商管理（双语实验班）,613,1242
2306,143473,西南财经大学,2017,湖南,理科,商务英语,591,6979
2307,142987,西南财经大学,2017,吉林,文科,金融学（双语实验班）,556,1527
2308,142957,西南财经大学,2017,吉林,理科,商务英语,611,2716
2309,143057,西南财经大学,2017,江苏,文科,行政管理,368,1755
2310,143035,西南财经大学,2017,江苏,理科,计算机科学与技术（金融信息化方向）,373,6788
2311,142925,西南财经大学,2017,辽宁,文科,商务英语,605,472
2312,142914,西南财经大学,2017,辽宁,理科,工商管理,631,2184
2313,142874,西南财经大学,2017,内蒙古,文科,新闻学（经济新闻方向）,522,2397
2314,142843,西南财经大学,2017,内蒙古,理科,金融数学,579,4036
2315,144088,西南财经大学,2017,宁夏,文科,旅游管理,587,293
2316,144059,西南财经大学,2017,宁夏,理科,电子商务（支付结算方向）,572,871
2317,144057,西南财经大学,2017,青海,文科,金融学,467,1426
2318,144035,西南财经大学,2017,青海,理科,保险学（财务与会计双语实验班）,391,7758
2319,143324,西南财经大学,2017,山东,文科,新闻学（经济新闻方向）,601,1580
2320,143287,西南财经大学,2017,山东,理科,汉语言文学（财经文秘方向）,629,6225
2321,142813,西南财经大学,2017,山西,文科,行政管理,573,717
2322,142789,西南财经大学,2017,山西,理科,统计学,562,4680
2323,142588,西南财经大学,2017,上海,不分文理,国际商务（双语实验班）,540,5875
2324,143725,西南财经大学,2017,四川,文科,汉语言文学（财经文秘方向）,597,1616
2325,143689,西南财经大学,2017,四川,理科,人力资源管理,590,14940
2326,142633,西南财经大学,2017,天津,文科,工商管理,592,710
2327,142606,西南财经大学,2017,天津,理科,工商管理,616,2750
2328,143863,西南财经大学,2017,云南,文科,国际商务（双语实验班）,626,
2329,143851,西南财经大学,2017,云南,理科,保险学,598,
2330,143082,西南财经大学,2017,浙江,不分文理,商务英语,634,9932
2331,142695,西南财经大学,2017,重庆,文科,新闻学（经济新闻方向）,599,
2332,142673,西南财经大学,2017,重庆,理科,计算机科学与技术（金融信息化方向）,604,4863
2333,143679,西南财经大学,2017,海南,文科,金融学（证券与期货方向）,769,
2334,143649,西南财经大学,2017,海南,理科,人力资源管理,741,
2335,144138,西南财经大学,2017,新疆,文科,信息管理与信息系统（商务智能方向）,578,
2336,144104,西南财经大学,2017,新疆,理科,商务英语,584,
2337,145110,四川农业大学,2017,安徽,理科,all,529,33436
2338,145126,四川农业大学,2017,福建,理科,all,483,
2339,145114,四川农业大学,2017,广东,理科,all,503,49469
2340,145118,四川农业大学,2017,广西,理科,all,488,
2341,145125,四川农业大学,2017,贵州,理科,all,500,19913
2342,145130,四川农业大学,2017,河北,理科,all,552,30485
2343,145129,四川农业大学,2017,河南,理科,all,530,42570
2344,145115,四川农业大学,2017,黑龙江,理科,all,516,17089
2345,145128,四川农业大学,2017,湖北,理科,all,547,
2346,145123,四川农业大学,2017,湖南,理科,all,534,24845
2347,145124,四川农业大学,2017,吉林,理科,all,512,15120
2348,145120,四川农业大学,2017,江苏,理科,all,341,41063
2349,145113,四川农业大学,2017,辽宁,理科,all,513,27828
2350,145116,四川农业大学,2017,内蒙古,理科,all,489,17175
2351,145119,四川农业大学,2017,宁夏,理科,all,449,8986
2352,145111,四川农业大学,2017,青海,理科,all,399,6964
2353,145132,四川农业大学,2017,山东,理科,all,570,36011
2354,145131,四川农业大学,2017,山西,理科,all,492,24054
2355,145104,四川农业大学,2017,四川,文科,all,561,8158
2356,145105,四川农业大学,2017,四川,理科,all,541,44758
2357,145121,四川农业大学,2017,云南,理科,all,522,
2358,145122,四川农业大学,2017,浙江,理科,all,578,49877
2359,145106,四川农业大学,2017,重庆,文科,all,544,
2360,145107,四川农业大学,2017,重庆,理科,all,537,20620
2361,145108,四川农业大学,2017,海南,理科,all,591,
2362,145127,四川农业大学,2017,新疆,理科,all,483,
2363,145200,青岛大学,2017,安徽,文科,all,558,5116
2364,145199,青岛大学,2017,安徽,理科,all,549,22018
2365,145886,青岛大学,2017,北京,文科,all,532,5402
2366,145885,青岛大学,2017,北京,理科,all,535,16640
2367,145588,青岛大学,2017,福建,文科,all,516,
2368,145587,青岛大学,2017,福建,理科,all,481,
2369,145843,青岛大学,2017,广东,文科,all,418,94944
2370,145344,青岛大学,2017,广西,文科,all,555,4333
2371,145343,青岛大学,2017,广西,理科,all,499,
2372,145301,青岛大学,2017,贵州,文科,all,588,3885
2373,145300,青岛大学,2017,贵州,理科,all,502,19165
2374,145877,青岛大学,2017,河北,文科,all,583,3613
2375,145876,青岛大学,2017,河北,理科,all,561,25905
2376,145457,青岛大学,2017,河南,文科,all,564,102
2377,145456,青岛大学,2017,河南,理科,all,551,27863
2378,145695,青岛大学,2017,黑龙江,文科,all,542,1933
2379,145694,青岛大学,2017,黑龙江,理科,all,543,11608
2380,145257,青岛大学,2017,湖北,文科,all,574,3752
2381,145256,青岛大学,2017,湖北,理科,all,550,
2382,145135,青岛大学,2017,湖南,文科,all,584,3604
2383,145134,青岛大学,2017,湖南,理科,all,547,19700
2384,145232,青岛大学,2017,吉林,文科,all,548,1904
2385,145231,青岛大学,2017,吉林,理科,all,534,11407
2386,145714,青岛大学,2017,江苏,文科,all,341,10362
2387,145713,青岛大学,2017,江苏,理科,all,343,37876
2388,145551,青岛大学,2017,辽宁,文科,all,560,3162
2389,145550,青岛大学,2017,辽宁,理科,all,549,17046
2390,145518,青岛大学,2017,内蒙古,文科,all,517,2717
2391,145517,青岛大学,2017,内蒙古,理科,all,516,12180
2392,145358,青岛大学,2017,宁夏,文科,all,550,1025
2393,145357,青岛大学,2017,宁夏,理科,all,486,5114
2394,145923,青岛大学,2017,青海,文科,all,491,1128
2395,145922,青岛大学,2017,青海,理科,all,425,4840
2396,145744,青岛大学,2017,山西,文科,all,533,3404
2397,145743,青岛大学,2017,山西,理科,all,505,18872
2398,145500,青岛大学,2017,四川,文科,all,572,5259
2399,145499,青岛大学,2017,四川,理科,all,567,26344
2400,145637,青岛大学,2017,天津,理科,all,543,10148
2401,145782,青岛大学,2017,云南,文科,all,588,
2402,145781,青岛大学,2017,云南,理科,all,533,
2403,145414,青岛大学,2017,重庆,文科,all,553,
2404,145413,青岛大学,2017,重庆,理科,all,544,18342
2405,145905,青岛大学,2017,海南,文科,all,693,
2406,145904,青岛大学,2017,海南,理科,all,640,
2407,145657,青岛大学,2017,新疆,文科,all,539,
2408,145656,青岛大学,2017,新疆,理科,all,510,
2409,148713,西北大学,2017,安徽,文科,旅游管理,579,2355
2410,148947,西北大学,2017,安徽,理科,化学类,566,14654
2411,148654,西北大学,2017,北京,文科,金融学,595,1844
2412,148847,西北大学,2017,北京,理科,金融数学,585,8911
2413,148725,西北大学,2017,福建,文科,图书情报与档案管理类,542,
2414,148960,西北大学,2017,福建,理科,城乡规划,500,
2415,148765,西北大学,2017,广东,文科,图书情报与档案管理类,553,6509
2416,149046,西北大学,2017,广东,理科,过程装备与控制工程,532,28863
2417,148766,西北大学,2017,广西,文科,英语,578,2161
2418,149052,西北大学,2017,广西,理科,自然地理与资源环境,523,12210
2419,148795,西北大学,2017,贵州,文科,图书情报与档案管理类,605,2326
2420,149095,西北大学,2017,贵州,理科,文物保护技术,528,11245
2421,148666,西北大学,2017,河北,文科,历史学类,604,1751
2422,148870,西北大学,2017,河北,理科,电子信息类(中外合作办学),538,38377
2423,148743,西北大学,2017,河南,文科,日语,588,78
2424,149010,西北大学,2017,河南,理科,电子信息类(中外合作办学),541,34502
2425,148701,西北大学,2017,黑龙江,文科,图书情报与档案管理类,551,1471
2426,148924,西北大学,2017,黑龙江,理科,地理信息科学,561,8617
2427,148748,西北大学,2017,湖北,文科,工商管理类,582,2895
2428,149019,西北大学,2017,湖北,理科,化学类,562,
2429,148755,西北大学,2017,湖南,文科,哲学,597,2302
2430,149033,西北大学,2017,湖南,理科,人文地理与城乡规划,564,13853
2431,148694,西北大学,2017,吉林,文科,日语,551,1758
2432,148910,西北大学,2017,吉林,理科,物理学类,549,9294
2433,148702,西北大学,2017,江苏,文科,哲学,352,5520
2434,148936,西北大学,2017,江苏,理科,勘查技术与工程,351,26530
2435,148687,西北大学,2017,辽宁,文科,日语,573,2103
2436,148900,西北大学,2017,辽宁,理科,勘查技术与工程,565,13033
2437,148678,西北大学,2017,内蒙古,文科,汉语国际教育,555,876
2438,148889,西北大学,2017,内蒙古,理科,生物科学类,545,7827
2439,148833,西北大学,2017,宁夏,文科,汉语国际教育,567,606
2440,149174,西北大学,2017,宁夏,理科,数学类,516,3054
2441,148828,西北大学,2017,青海,文科,旅游管理,466,1461
2442,149168,西北大学,2017,青海,理科,勘查技术与工程,445,3576
2443,148731,西北大学,2017,山东,文科,哲学,587,3185
2444,148999,西北大学,2017,山东,理科,电子信息类(中外合作办学),577,30841
2445,148669,西北大学,2017,山西,文科,社会工作,559,1336
2446,148882,西北大学,2017,山西,理科,电子信息类(中外合作办学),512,16390
2447,148785,西北大学,2017,四川,文科,英语,583,3245
2448,149085,西北大学,2017,四川,理科,化学类,583,17893
2449,148660,西北大学,2017,天津,文科,新闻传播学类,568,1437
2450,148854,西北大学,2017,天津,理科,地理信息科学,560,8074
2451,148797,西北大学,2017,云南,文科,旅游管理,600,
2452,149109,西北大学,2017,云南,理科,资源勘查工程,546,
2453,148779,西北大学,2017,重庆,文科,汉语国际教育,571,
2454,149079,西北大学,2017,重庆,理科,化学工程与工艺,566,12249
2455,148773,西北大学,2017,海南,文科,公共管理类,715,
2456,149062,西北大学,2017,海南,理科,文物保护技术,659,
2457,148843,西北大学,2017,新疆,文科,文物与博物馆学,553,
2458,149189,西北大学,2017,新疆,理科,资源勘查工程,521,
2459,149875,武汉科技大学,2017,安徽,文科,all,553,6027
2460,149874,武汉科技大学,2017,安徽,理科,all,550,21517
2461,149876,武汉科技大学,2017,北京,理科,all,520,18848
2462,149878,武汉科技大学,2017,福建,文科,all,515,
2463,149877,武汉科技大学,2017,福建,理科,all,493,
2464,149882,武汉科技大学,2017,广东,文科,all,525,15066
2465,149881,武汉科技大学,2017,广东,理科,all,501,51111
2466,149884,武汉科技大学,2017,广西,文科,all,551,4852
2467,149883,武汉科技大学,2017,广西,理科,all,502,18736
2468,149886,武汉科技大学,2017,贵州,文科,all,572,5835
2469,149885,武汉科技大学,2017,贵州,理科,all,499,20289
2470,149889,武汉科技大学,2017,河北,文科,all,570,5258
2471,149888,武汉科技大学,2017,河北,理科,all,558,27373
2472,149891,武汉科技大学,2017,河南,文科,all,543,123
2473,149890,武汉科技大学,2017,河南,理科,all,553,26681
2474,149892,武汉科技大学,2017,黑龙江,理科,all,538,12519
2475,149894,武汉科技大学,2017,湖北,文科,all,563,5204
2476,149893,武汉科技大学,2017,湖北,理科,all,537,
2477,149896,武汉科技大学,2017,湖南,文科,all,581,3927
2478,149895,武汉科技大学,2017,湖南,理科,all,557,16104
2479,149897,武汉科技大学,2017,吉林,理科,all,524,13010
2480,149899,武汉科技大学,2017,江苏,文科,all,338,12074
2481,149898,武汉科技大学,2017,江苏,理科,all,342,39446
2482,149902,武汉科技大学,2017,辽宁,理科,all,543,18655
2483,149903,武汉科技大学,2017,内蒙古,理科,all,482,18604
2484,149904,武汉科技大学,2017,宁夏,理科,all,474,6204
2485,149905,武汉科技大学,2017,青海,理科,all,430,4485
2486,149907,武汉科技大学,2017,山东,文科,all,558,10169
2487,149906,武汉科技大学,2017,山东,理科,all,581,28061
2488,149909,武汉科技大学,2017,山西,文科,all,524,4591
2489,149908,武汉科技大学,2017,山西,理科,all,498,21646
2490,149912,武汉科技大学,2017,上海,不分文理,all,460,
2491,149914,武汉科技大学,2017,四川,文科,all,558,9100
2492,149913,武汉科技大学,2017,四川,理科,all,568,25750
2493,149915,武汉科技大学,2017,天津,理科,all,533,11337
2494,149919,武汉科技大学,2017,云南,文科,all,574,
2495,149918,武汉科技大学,2017,云南,理科,all,528,
2496,149920,武汉科技大学,2017,浙江,不分文理,all,581,47048
2497,149922,武汉科技大学,2017,重庆,文科,all,545,
2498,149921,武汉科技大学,2017,重庆,理科,all,556,14860
2499,149887,武汉科技大学,2017,海南,理科,all,648,
2500,149917,武汉科技大学,2017,新疆,文科,all,525,
2501,149916,武汉科技大学,2017,新疆,理科,all,488,
2502,151020,杭州电子科技大学,2017,安徽,理科,电子信息类,510,47314
2503,151047,杭州电子科技大学,2017,北京,文科,数字媒体艺术,384,12672
2504,151044,杭州电子科技大学,2017,北京,理科,经济学类（按经济类培养）,534,16797
2505,151049,杭州电子科技大学,2017,福建,理科,测控技术与仪器,512,79003
2506,151088,杭州电子科技大学,2017,广东,理科,工业工程（工业技术管理方向）,524,33904
2507,151116,杭州电子科技大学,2017,广西,文科,法学类,564,3374
2508,151114,杭州电子科技大学,2017,广西,理科,电气类（按电气与自动化类培养）,476,
